219,"Л102","LOGIST_1C","Липецк (Общ.)","00:00:00","",\N
220,"Л220","LOGIST_1C","Липецкий район","00:00:00","",\N
221,"Та10","LOGIST_1C","Тамбов","00:00:00","",\N
222,"Л240","LOGIST_1C","Усмань","00:00:00","",\N
223,"Л270","LOGIST_1C","Хлевное","00:00:00","",\N
224,"Н101","LOGIST_1C","Нижний Новгород","00:00:00","",\N
225,"Н120","LOGIST_1C","Нижний Новгород - Автозавод","00:00:00","",\N
226,"Н130","LOGIST_1C","Нижний Новгород - Канавино","00:00:00","",\N
227,"Н170","LOGIST_1C","Нижний Новгород - Ленинский","00:00:00","",\N
228,"Н140","LOGIST_1C","Нижний Новгород - Московский","00:00:00","",\N
229,"Н180","LOGIST_1C","Нижний Новгород - Нижегородский","00:00:00","",\N
230,"Н150","LOGIST_1C","Нижний Новгород - Приокский","00:00:00","",\N
231,"Н160","LOGIST_1C","Нижний Новгород - Советский","00:00:00","",\N
232,"Н110","LOGIST_1C","Нижний Новгород - Сормово","00:00:00","",\N
233,"Н230","LOGIST_1C","Нижний Новгород_Арзамас","00:00:00","",\N
234,"Н280","LOGIST_1C","Нижний Новгород_Балахна","00:00:00","",\N
235,"Н220","LOGIST_1C","Нижний Новгород_Богородск","00:00:00","",\N
236,"Н270","LOGIST_1C","Нижний Новгород_Бор","00:00:00","",\N
237,"Н250","LOGIST_1C","Нижний Новгород_Вязники","00:00:00","",\N
238,"Н299","LOGIST_1C","Нижний Новгород_Городец","00:00:00","",\N
239,"Н260","LOGIST_1C","Нижний Новгород_Гороховец","00:00:00","",\N
240,"Н240","LOGIST_1C","Нижний Новгород_Дзержинск","00:00:00","",\N
241,"Н290","LOGIST_1C","Нижний Новгород_Заволжье","00:00:00","",\N
242,"Н210","LOGIST_1C","Нижний Новгород_Павлово","00:00:00","",\N
243,"Н279","LOGIST_1C","Нижний Новгород_Семенов","00:00:00","",\N
244,"О101","LOGIST_1C","Орёл","00:00:00","",\N
245,"О105","LOGIST_1C","Орёл - Болховское","00:00:00","",\N
246,"О107","LOGIST_1C","Орёл - Кромское","00:00:00","",\N
247,"О103","LOGIST_1C","Орёл - Мценское","00:00:00","",\N
248,"О110","LOGIST_1C","Орёл-Заводской","00:00:00","",\N
249,"О109","LOGIST_1C","Орёл-Советский","00:00:00","",\N
250,"О108","LOGIST_1C","Орел-Центр","00:00:00","",\N
251,"Р101","LOGIST_1C","Рязань","00:00:00","",\N
252,"Р120","LOGIST_1C","Рязань - Дашки-Песочня","00:00:00","",\N
253,"Р130","LOGIST_1C","Рязань - Канищево, Недостоево","00:00:00","",\N
254,"Р140","LOGIST_1C","Рязань - Московское","00:00:00","",\N
255,"Р160","LOGIST_1C","Рязань - Оптовики","00:00:00","",\N
256,"Р150","LOGIST_1C","Рязань - Роща","00:00:00","",\N
257,"Р110","LOGIST_1C","Рязань - Центр","00:00:00","",\N
